year,reg,sex,x,mx
2012,1169,F,35,0.002532
2012,1169,F,40,0.003059
2012,1169,F,45,0.004059
2012,1169,F,50,0.006573
2012,1169,F,55,0.008773
2012,1169,F,60,0.012582
2012,1169,F,65,0.017227
2012,1169,F,70,0.02872
2012,1169,F,75,0.047288
2012,1169,F,80,0.090882
2012,1169,F,85,0.182804
2012,1198,M,0,0.010221
2012,1198,M,1,0.000848
2012,1198,M,5,0.000488
2012,1198,M,10,0.000559
2012,1198,M,15,0.00167
2012,1198,M,20,0.003653
2012,1198,M,25,0.005281
2012,1198,M,30,0.006071
2012,1198,M,35,0.008637
2012,1198,M,40,0.010324
2012,1198,M,45,0.01481
2012,1198,M,50,0.018462
2012,1198,M,55,0.027087
2012,1198,M,60,0.035599
2012,1198,M,65,0.043703
2012,1198,M,70,0.069947
2012,1198,M,75,0.090325
2012,1198,M,80,0.127766
2012,1198,M,85,0.205668
2012,1198,F,0,0.009467
2012,1198,F,1,0.000653
2012,1198,F,5,0.000266
2012,1198,F,10,0.000292
2012,1198,F,15,0.000605
2012,1198,F,20,0.001095
2012,1198,F,25,0.001224
2012,1198,F,30,0.00205
2012,1198,F,35,0.002808
2012,1198,F,40,0.002567
2012,1198,F,45,0.004578
2012,1198,F,50,0.00605
2012,1198,F,55,0.009232
2012,1198,F,60,0.014935
2012,1198,F,65,0.021562
2012,1198,F,70,0.036097
2012,1198,F,75,0.064209
2012,1198,F,80,0.099698
2012,1198,F,85,0.173668
2012,1130,M,0,0.013672
2012,1130,M,1,0.000651
2012,1130,M,5,0.000223
2012,1130,M,10,0.000496
2012,1130,M,15,0.001633
2012,1130,M,20,0.002915
2012,1130,M,25,0.003863
2012,1130,M,30,0.005416
2012,1130,M,35,0.007278
2012,1130,M,40,0.009062
2012,1130,M,45,0.013693
2012,1130,M,50,0.020047
2012,1130,M,55,0.0282
2012,1130,M,60,0.040524
2012,1130,M,65,0.059797
2012,1130,M,70,0.078007
2012,1130,M,75,0.12564
2012,1130,M,80,0.134093
2012,1130,M,85,0.19032
2012,1130,F,0,0.00958
2012,1130,F,1,0.00041
2012,1130,F,5,0.000349
2012,1130,F,10,0.000129
2012,1130,F,15,0.001482
2012,1130,F,20,0.000764
2012,1130,F,25,0.00094
2012,1130,F,30,0.001462
2012,1130,F,35,0.002063
2012,1130,F,40,0.003618
2012,1130,F,45,0.005568
2012,1130,F,50,0.006358
2012,1130,F,55,0.009716
2012,1130,F,60,0.014975
2012,1130,F,65,0.026354
2012,1130,F,70,0.040882
2012,1130,F,75,0.0653
2012,1130,F,80,0.112165
2012,1130,F,85,0.189071
2012,1105,M,0,0.012361
2012,1105,M,1,0.000726
2012,1105,M,5,0.000285
2012,1105,M,10,0.000664
2012,1105,M,15,0.001493
2012,1105,M,20,0.002472
2012,1105,M,25,0.004213
2012,1105,M,30,0.007189
2012,1105,M,35,0.008803
2012,1105,M,40,0.011008
2012,1105,M,45,0.014267
2012,1105,M,50,0.018232
2012,1105,M,55,0.026243
2012,1105,M,60,0.0355
2012,1105,M,65,0.050351
2012,1105,M,70,0.069667
2012,1105,M,75,0.098667
2012,1105,M,80,0.1504
2012,1105,M,85,0.207669
2012,1105,F,0,0.009064
2012,1105,F,1,0.000586
2012,1105,F,5,0.00034
2012,1105,F,10,0.00029
2012,1105,F,15,0.000865
2012,1105,F,20,0.000715
2012,1105,F,25,0.001317
2012,1105,F,30,0.002555
2012,1105,F,35,0.002977
2012,1105,F,40,0.003607
2012,1105,F,45,0.005181
2012,1105,F,50,0.006653
2012,1105,F,55,0.009952
2012,1105,F,60,0.014314
2012,1105,F,65,0.02
2012,1105,F,70,0.034634
2012,1105,F,75,0.056881
2012,1105,F,80,0.102043
2012,1105,F,85,0.192699
2012,1108,M,0,0.013787
2012,1108,M,1,0.000591
2012,1108,M,5,0.000402
2012,1108,M,10,0.000541
2012,1108,M,15,0.001561
2012,1108,M,20,0.002418
2012,1108,M,25,0.004424
2012,1108,M,30,0.006485
2012,1108,M,35,0.010189
2012,1108,M,40,0.011556
2012,1108,M,45,0.016601
2012,1108,M,50,0.020946
2012,1108,M,55,0.030707
2012,1108,M,60,0.041909
2012,1108,M,65,0.048644
2012,1108,M,70,0.075455
2012,1108,M,75,0.099567
2012,1108,M,80,0.131376
2012,1108,M,85,0.203622
2012,1108,F,0,0.009947
2012,1108,F,1,0.000658
2012,1108,F,5,0.000301
2012,1108,F,10,0.000392
2012,1108,F,15,0.000655
2012,1108,F,20,0.000799
2012,1108,F,25,0.001438
2012,1108,F,30,0.002332
2012,1108,F,35,0.00331
2012,1108,F,40,0.004535
2012,1108,F,45,0.005552
2012,1108,F,50,0.007371
2012,1108,F,55,0.010877
2012,1108,F,60,0.014608
2012,1108,F,65,0.019741
2012,1108,F,70,0.033907
2012,1108,F,75,0.055299
2012,1108,F,80,0.099282
2012,1108,F,85,0.181188
2012,1110,M,0,0.015337
2012,1110,M,1,0.000695
2012,1110,M,5,0.000562
2012,1110,M,10,0.000833
2012,1110,M,15,0.001782
2012,1110,M,20,0.003798
2012,1110,M,25,0.005898
2012,1110,M,30,0.008647
2012,1110,M,35,0.011866
2012,1110,M,40,0.013393
2012,1110,M,45,0.017511
2012,1110,M,50,0.021601
2012,1110,M,55,0.029361
2012,1110,M,60,0.040923
2012,1110,M,65,0.05846
2012,1110,M,70,0.081658
2012,1110,M,75,0.111866
2012,1110,M,80,0.169057
2012,1110,M,85,0.218594
2012,1110,F,0,0.013063
2012,1110,F,1,0.000384
2012,1110,F,5,0.000379
2012,1110,F,10,0.000243
2012,1110,F,15,0.000544
2012,1110,F,20,0.001472
2012,1110,F,25,0.001673
2012,1110,F,30,0.002922
2012,1110,F,35,0.003836
2012,1110,F,40,0.006067
2012,1110,F,45,0.005419
2012,1110,F,50,0.008218
2012,1110,F,55,0.012193
2012,1110,F,60,0.016816
2012,1110,F,65,0.024467
2012,1110,F,70,0.038539
2012,1110,F,75,0.059407
2012,1110,F,80,0.113309
2012,1110,F,85,0.200569
2012,1144,M,0,0.01271
2012,1144,M,1,0
2012,1144,M,5,0.000225
2012,1144,M,10,0.000249
2012,1144,M,15,0.000558
2012,1144,M,20,0.003352
2012,1144,M,25,0.004864
2012,1144,M,30,0.005557
2012,1144,M,35,0.00876
2012,1144,M,40,0.009777
2012,1144,M,45,0.01695
2012,1144,M,50,0.024007
2012,1144,M,55,0.03102
2012,1144,M,60,0.042645
2012,1144,M,65,0.0645
2012,1144,M,70,0.102175
2012,1144,M,75,0.145294
2012,1144,M,80,0.185108
2012,1144,M,85,0.205295
2012,1144,F,0,0.004418
2012,1144,F,1,0.000583
2012,1144,F,5,0.00097
2012,1144,F,10,0
2012,1144,F,15,0.000546
2012,1144,F,20,0.000988
2012,1144,F,25,0.00077
2012,1144,F,30,0.00205
2012,1144,F,35,0.002834
2012,1144,F,40,0.006876
2012,1144,F,45,0.004426
2012,1144,F,50,0.00971
2012,1144,F,55,0.011694
2012,1144,F,60,0.015591
2012,1144,F,65,0.02621
2012,1144,F,70,0.041522
2012,1144,F,75,0.072328
2012,1144,F,80,0.144401
2012,1144,F,85,0.168779
2012,1164,M,0,0.005269
2012,1164,M,1,0.000433
2012,1164,M,5,0.000293
2012,1164,M,10,0.000509
2012,1164,M,15,0.00154
2012,1164,M,20,0.002748
2012,1164,M,25,0.005369
2012,1164,M,30,0.007302
2012,1164,M,35,0.00955
2012,1164,M,40,0.011279
2012,1164,M,45,0.017429
2012,1164,M,50,0.022612
2012,1164,M,55,0.035313
2012,1164,M,60,0.044183
2012,1164,M,65,0.05332
2012,1164,M,70,0.087238
2012,1164,M,75,0.108869
2012,1164,M,80,0.15533
2012,1164,M,85,0.216358
2012,1164,F,0,0.008193
2012,1164,F,1,0.000445
2012,1164,F,5,0.000075
2012,1164,F,10,0.000176
2012,1164,F,15,0.00045
2012,1164,F,20,0.00064
2012,1164,F,25,0.000873
2012,1164,F,30,0.00209
2012,1164,F,35,0.00334
2012,1164,F,40,0.00358
2012,1164,F,45,0.005522
2012,1164,F,50,0.007909
2012,1164,F,55,0.012519
2012,1164,F,60,0.016367
2012,1164,F,65,0.02524
2012,1164,F,70,0.036859
2012,1164,F,75,0.062665
2012,1164,F,80,0.101249
2012,1164,F,85,0.181252
2012,1199,M,0,0.020139
2012,1199,M,1,0.000209
2012,1199,M,5,0.000187
2012,1199,M,10,0.001346
2012,1199,M,15,0.002258
2012,1199,M,20,0.003922
2012,1199,M,25,0.006473
2012,1199,M,30,0.007086
2012,1199,M,35,0.012523
2012,1199,M,40,0.012808
2012,1199,M,45,0.017904
2012,1199,M,50,0.022402
2012,1199,M,55,0.037441
2012,1199,M,60,0.04424
2012,1199,M,65,0.06537
2012,1199,M,70,0.082578
2012,1199,M,75,0.111508
2012,1199,M,80,0.150338
2012,1199,M,85,0.224729
2012,1199,F,0,0.010947
2012,1199,F,1,0.001061
2012,1199,F,5,0.000574
2012,1199,F,10,0.000455
2012,1199,F,15,0.001081
2012,1199,F,20,0.000918
2012,1199,F,25,0.001622
2012,1199,F,30,0.003526
2012,1199,F,35,0.004549
2012,1199,F,40,0.006329
2012,1199,F,45,0.006545
2012,1199,F,50,0.01125
2012,1199,F,55,0.012182
2012,1199,F,60,0.017104
2012,1199,F,65,0.027797
2012,1199,F,70,0.04595
2012,1199,F,75,0.060158
2012,1199,F,80,0.114096
2012,1199,F,85,0.166215
2012,1177,M,0,0.016462
2012,1177,M,1,0
2012,1177,M,5,0.001049
2012,1177,M,10,0.001194
2012,1177,M,15,0.005373
2012,1177,M,20,0.010709
2012,1177,M,25,0.007942
2012,1177,M,30,0.005742
2012,1177,M,35,0.007122
2012,1177,M,40,0.01229
2012,1177,M,45,0.01612
2012,1177,M,50,0.0245
2012,1177,M,55,0.03461
2012,1177,M,60,0.042566
2012,1177,M,65,0.051945
2012,1177,M,70,0.079871
2012,1177,M,75,0.083569
2012,1177,M,80,0.214891
2012,1177,M,85,0.364664
2012,1177,F,0,0.027439
2012,1177,F,1,0.00072
2012,1177,F,5,0
2012,1177,F,10,0
2012,1177,F,15,0.001334
2012,1177,F,20,0.004069
2012,1177,F,25,0.004559
2012,1177,F,30,0.00584
2012,1177,F,35,0.004845
2012,1177,F,40,0.00997
2012,1177,F,45,0.007232
2012,1177,F,50,0.012012
2012,1177,F,55,0.014037
2012,1177,F,60,0.021719
2012,1177,F,65,0.03956
2012,1177,F,70,0.051051
2012,1177,F,75,0.089686
2012,1177,F,80,0.229167
2012,1177,F,85,0.258065
2013,1114,M,0,0.007406
2013,1114,M,1,0.000404
2013,1114,M,5,0.000286
2013,1114,M,10,0.000352
2013,1114,M,15,0.00068
2013,1114,M,20,0.001594
2013,1114,M,25,0.002376
2013,1114,M,30,0.004585
2013,1114,M,35,0.005294
2013,1114,M,40,0.007261
2013,1114,M,45,0.009816
2013,1114,M,50,0.014082
2013,1114,M,55,0.020145
2013,1114,M,60,0.0299
2013,1114,M,65,0.038878
2013,1114,M,70,0.062618
2013,1114,M,75,0.089873
2013,1114,M,80,0.133445
2013,1114,M,85,0.18144
2013,1114,F,0,0.005563
2013,1114,F,1,0.000245
2013,1114,F,5,0.000247
2013,1114,F,10,0.000278
2013,1114,F,15,0.000457
2013,1114,F,20,0.000291
2013,1114,F,25,0.000458
2013,1114,F,30,0.001299
2013,1114,F,35,0.001498
2013,1114,F,40,0.002242
2013,1114,F,45,0.003221
2013,1114,F,50,0.004318
2013,1114,F,55,0.006898
2013,1114,F,60,0.010611
2013,1114,F,65,0.01491
2013,1114,F,70,0.02935
2013,1114,F,75,0.049471
2013,1114,F,80,0.094835
2013,1114,F,85,0.178304
2013,1115,M,0,0.011485
2013,1115,M,1,0.000385
2013,1115,M,5,0.000156
2013,1115,M,10,0.00028
2013,1115,M,15,0.000952
2013,1115,M,20,0.002604
2013,1115,M,25,0.00359
2013,1115,M,30,0.006309
2013,1115,M,35,0.008252
2013,1115,M,40,0.009867
2013,1115,M,45,0.013933
2013,1115,M,50,0.018605
2013,1115,M,55,0.026126
2013,1115,M,60,0.037205
2013,1115,M,65,0.04442
2013,1115,M,70,0.071405
2013,1115,M,75,0.089562
2013,1115,M,80,0.137152
2013,1115,M,85,0.214907
2013,1115,F,0,0.006076
2013,1115,F,1,0.000222
2013,1115,F,5,0.000099
2013,1115,F,10,0.000185
2013,1115,F,15,0.000233
2013,1115,F,20,0.000699
2013,1115,F,25,0.001115
2013,1115,F,30,0.001882
2013,1115,F,35,0.002163
2013,1115,F,40,0.003073
2013,1115,F,45,0.003368
2013,1115,F,50,0.004972
2013,1115,F,55,0.007483
2013,1115,F,60,0.011077
2013,1115,F,65,0.016933
2013,1115,F,70,0.030109
2013,1115,F,75,0.050061
2013,1115,F,80,0.095523
2013,1115,F,85,0.183191
2013,1117,M,0,0.009408
2013,1117,M,1,0.000452
2013,1117,M,5,0.000317
2013,1117,M,10,0.000493
2013,1117,M,15,0.000986
2013,1117,M,20,0.002431
2013,1117,M,25,0.004477
2013,1117,M,30,0.007093
2013,1117,M,35,0.008727
2013,1117,M,40,0.010004
2013,1117,M,45,0.013482
2013,1117,M,50,0.018488
2013,1117,M,55,0.026251
2013,1117,M,60,0.04101
2013,1117,M,65,0.047293
2013,1117,M,70,0.072406
2013,1117,M,75,0.09688
2013,1117,M,80,0.148133
2013,1117,M,85,0.192758
2013,1117,F,0,0.005198
2013,1117,F,1,0.000443
2013,1117,F,5,0.000153
2013,1117,F,10,0.000034
2013,1117,F,15,0.000468
2013,1117,F,20,0.00067
2013,1117,F,25,0.001274
2013,1117,F,30,0.001929
2013,1117,F,35,0.002858
2013,1117,F,40,0.003295
2013,1117,F,45,0.004348
2013,1117,F,50,0.005324
2013,1117,F,55,0.008073
2013,1117,F,60,0.012218
2013,1117,F,65,0.019096
2013,1117,F,70,0.032253
2013,1117,F,75,0.053374
2013,1117,F,80,0.098347
2013,1117,F,85,0.181358
2013,1120,M,0,0.008692
2013,1120,M,1,0.000481
2013,1120,M,5,0.000232
2013,1120,M,10,0.00035
2013,1120,M,15,0.000977
2013,1120,M,20,0.002004
2013,1120,M,25,0.003698
2013,1120,M,30,0.00591
2013,1120,M,35,0.007205
2013,1120,M,40,0.00947
2013,1120,M,45,0.011405
2013,1120,M,50,0.016489
2013,1120,M,55,0.02285
2013,1120,M,60,0.033472
2013,1120,M,65,0.041243
2013,1120,M,70,0.065412
2013,1120,M,75,0.087735
2013,1120,M,80,0.126237
2013,1120,M,85,0.184402
2013,1120,F,0,0.006149
2013,1120,F,1,0.000396
2013,1120,F,5,0.000163
2013,1120,F,10,0.000131
2013,1120,F,15,0.000591
2013,1120,F,20,0.000501
2013,1120,F,25,0.00076
2013,1120,F,30,0.001567
2013,1120,F,35,0.001772
2013,1120,F,40,0.002681
2013,1120,F,45,0.003351
2013,1120,F,50,0.004559
2013,1120,F,55,0.00676
2013,1120,F,60,0.010301
2013,1120,F,65,0.016041
2013,1120,F,70,0.029983
2013,1120,F,75,0.046696
2013,1120,F,80,0.090099
2013,1120,F,85,0.16799
2013,1124,M,0,0.008772
2013,1124,M,1,0.000356
2013,1124,M,5,0.000198
2013,1124,M,10,0.00027
2013,1124,M,15,0.00102
2013,1124,M,20,0.001678
2013,1124,M,25,0.00346
2013,1124,M,30,0.00607
2013,1124,M,35,0.007826
2013,1124,M,40,0.009441
2013,1124,M,45,0.012122
2013,1124,M,50,0.019096
2013,1124,M,55,0.025424
2013,1124,M,60,0.038986
2013,1124,M,65,0.044646
2013,1124,M,70,0.07197
2013,1124,M,75,0.101798
2013,1124,M,80,0.138998
2013,1124,M,85,0.195217
2013,1124,F,0,0.005997
2013,1124,F,1,0.000468
2013,1124,F,5,0.00029
2013,1124,F,10,0.000094
2013,1124,F,15,0.000316
2013,1124,F,20,0.000437
2013,1124,F,25,0.000881
2013,1124,F,30,0.002594
2013,1124,F,35,0.002317
2013,1124,F,40,0.003612
2013,1124,F,45,0.00419
2013,1124,F,50,0.006015
2013,1124,F,55,0.008349
2013,1124,F,60,0.012741
2013,1124,F,65,0.017426
2013,1124,F,70,0.032592
2013,1124,F,75,0.052592
2013,1124,F,80,0.09371
2013,1124,F,85,0.177952
2013,1129,M,0,0.009455
2013,1129,M,1,0.000368
2013,1129,M,5,0.000209
2013,1129,M,10,0.000372
2013,1129,M,15,0.000699
2013,1129,M,20,0.002479
2013,1129,M,25,0.003558
2013,1129,M,30,0.005076
2013,1129,M,35,0.007979
2013,1129,M,40,0.010323
2013,1129,M,45,0.013124
2013,1129,M,50,0.016316
2013,1129,M,55,0.024016
2013,1129,M,60,0.034012
2013,1129,M,65,0.040635
2013,1129,M,70,0.064707
2013,1129,M,75,0.084695
2013,1129,M,80,0.144883
2013,1129,M,85,0.192206
2013,1129,F,0,0.009525
2013,1129,F,1,0.000435
2013,1129,F,5,0.000217
2013,1129,F,10,0.000536
2013,1129,F,15,0.000424
2013,1129,F,20,0.000996
2013,1129,F,25,0.001145
2013,1129,F,30,0.00218
2013,1129,F,35,0.002944
2013,1129,F,40,0.003131
2013,1129,F,45,0.004093
2013,1129,F,50,0.005063
2013,1129,F,55,0.007827
2013,1129,F,60,0.010881
2013,1129,F,65,0.017004
2013,1129,F,70,0.029226
2013,1129,F,75,0.046236
2013,1129,F,80,0.093981
2013,1129,F,85,0.174603
2013,1134,M,0,0.009158
2013,1134,M,1,0.000555
2013,1134,M,5,0.00035
2013,1134,M,10,0.000258
2013,1134,M,15,0.0011
2013,1134,M,20,0.001888
2013,1134,M,25,0.003073
2013,1134,M,30,0.006276
2013,1134,M,35,0.005487
2013,1134,M,40,0.007896
2013,1134,M,45,0.011409
2013,1134,M,50,0.016808
2013,1134,M,55,0.025588
2013,1134,M,60,0.039116
2013,1134,M,65,0.041336
2013,1134,M,70,0.073433
2013,1134,M,75,0.110678
2013,1134,M,80,0.151397
2013,1134,M,85,0.204203
2013,1134,F,0,0.008056
2013,1134,F,1,0.000261
2013,1134,F,5,0.00012
2013,1134,F,10,0.000269
2013,1134,F,15,0.000272
2013,1134,F,20,0.000627
2013,1134,F,25,0.001154
2013,1134,F,30,0.001951
2013,1134,F,35,0.002431
2013,1134,F,40,0.003063
2013,1134,F,45,0.003517
2013,1134,F,50,0.004876
2013,1134,F,55,0.00835
2013,1134,F,60,0.012069
2013,1134,F,65,0.018877
2013,1134,F,70,0.034005
2013,1134,F,75,0.056443
2013,1134,F,80,0.10521
2013,1134,F,85,0.19503
2013,1138,M,0,0.008514
2013,1138,M,1,0.00012
2013,1138,M,5,0.000187
2013,1138,M,10,0.000316
2013,1138,M,15,0.001359
2013,1138,M,20,0.002531
2013,1138,M,25,0.003533
2013,1138,M,30,0.005581
2013,1138,M,35,0.006932
2013,1138,M,40,0.008458
2013,1138,M,45,0.013236
2013,1138,M,50,0.017518
2013,1138,M,55,0.024754
2013,1138,M,60,0.035926
2013,1138,M,65,0.044475
2013,1138,M,70,0.069228
2013,1138,M,75,0.095308
2013,1138,M,80,0.141287
2013,1138,M,85,0.186934
2013,1138,F,0,0.007962
2013,1138,F,1,0.000208
2013,1138,F,5,0.000235
2013,1138,F,10,0.000166
2013,1138,F,15,0.000368
2013,1138,F,20,0.000814
2013,1138,F,25,0.000973
2013,1138,F,30,0.001474
2013,1138,F,35,0.002172
2013,1138,F,40,0.002337
2013,1138,F,45,0.003729
2013,1138,F,50,0.005334
2013,1138,F,55,0.007288
2013,1138,F,60,0.011781
2013,1138,F,65,0.016796
2013,1138,F,70,0.031981
2013,1138,F,75,0.051304
2013,1138,F,80,0.097875
2013,1138,F,85,0.185475
2013,1142,M,0,0.008756
2013,1142,M,1,0.000195
2013,1142,M,5,0.000272
2013,1142,M,10,0.000376
2013,1142,M,15,0.000999
2013,1142,M,20,0.002576
2013,1142,M,25,0.003416
2013,1142,M,30,0.005173
2013,1142,M,35,0.007111
2013,1142,M,40,0.008721
2013,1142,M,45,0.01232
2013,1142,M,50,0.016794
2013,1142,M,55,0.024363
2013,1142,M,60,0.035219
2013,1142,M,65,0.043464
2013,1142,M,70,0.067499
2013,1142,M,75,0.091448
2013,1142,M,80,0.139389
2013,1142,M,85,0.188069
2013,1142,F,0,0.006421
2013,1142,F,1,0.000326
2013,1142,F,5,0.00025
2013,1142,F,10,0.000122
2013,1142,F,15,0.00042
2013,1142,F,20,0.000574
2013,1142,F,25,0.000786
2013,1142,F,30,0.001347
2013,1142,F,35,0.001545
2013,1142,F,40,0.002396
2013,1142,F,45,0.003199
2013,1142,F,50,0.004446
2013,1142,F,55,0.00762
2013,1142,F,60,0.010807
2013,1142,F,65,0.017106
2013,1142,F,70,0.029707
2013,1142,F,75,0.049467
2013,1142,F,80,0.095707
2013,1142,F,85,0.178117
2013,1146,M,0,0.0078
2013,1146,M,1,0.00034
2013,1146,M,5,0.000225
2013,1146,M,10,0.000284
2013,1146,M,15,0.000961
2013,1146,M,20,0.002032
2013,1146,M,25,0.004012
2013,1146,M,30,0.006581
2013,1146,M,35,0.007563
2013,1146,M,40,0.008095
2013,1146,M,45,0.010781
2013,1146,M,50,0.015134
2013,1146,M,55,0.021596
2013,1146,M,60,0.032735
2013,1146,M,65,0.04252
2013,1146,M,70,0.064469
2013,1146,M,75,0.087266
2013,1146,M,80,0.133919
2013,1146,M,85,0.196653
2013,1146,F,0,0.006178
2013,1146,F,1,0.000258
2013,1146,F,5,0.000168
2013,1146,F,10,0.000153
2013,1146,F,15,0.000459
2013,1146,F,20,0.000646
2013,1146,F,25,0.000925
2013,1146,F,30,0.001612
2013,1146,F,35,0.002057
2013,1146,F,40,0.002691
2013,1146,F,45,0.003477
2013,1146,F,50,0.005003
2013,1146,F,55,0.007417
2013,1146,F,60,0.011282
2013,1146,F,65,0.017263
2013,1146,F,70,0.02976
2013,1146,F,75,0.050394
2013,1146,F,80,0.097459
2013,1146,F,85,0.19329
2013,1154,M,0,0.010242
2013,1154,M,1,0.000358
2013,1154,M,5,0.000321
2013,1154,M,10,0.000173
2013,1154,M,15,0.001166
2013,1154,M,20,0.001915
2013,1154,M,25,0.003768
2013,1154,M,30,0.005057
2013,1154,M,35,0.006158
2013,1154,M,40,0.008574
2013,1154,M,45,0.01143
2013,1154,M,50,0.01601
2013,1154,M,55,0.026186
2013,1154,M,60,0.036481
2013,1154,M,65,0.047146
2013,1154,M,70,0.072099
2013,1154,M,75,0.099157
2013,1154,M,80,0.155665
2013,1154,M,85,0.206394
2013,1154,F,0,0.006823
2013,1154,F,1,0.000252
2013,1154,F,5,0.000113
2013,1154,F,10,0.000182
2013,1154,F,15,0.000479
2013,1154,F,20,0.000662
2013,1154,F,25,0.001079
2013,1154,F,30,0.00176
2013,1154,F,35,0.00247
2013,1154,F,40,0.002833
2013,1154,F,45,0.00339
2013,1154,F,50,0.005792
2013,1154,F,55,0.007069
2013,1154,F,60,0.011088
2013,1154,F,65,0.017994
2013,1154,F,70,0.032034
2013,1154,F,75,0.051675
2013,1154,F,80,0.09487
2013,1154,F,85,0.188983
2013,1161,M,0,0.010581
2013,1161,M,1,0.000384
2013,1161,M,5,0.000233
2013,1161,M,10,0.000467
2013,1161,M,15,0.001137
2013,1161,M,20,0.00216
2013,1161,M,25,0.004227
2013,1161,M,30,0.00515
2013,1161,M,35,0.006856
2013,1161,M,40,0.008497
2013,1161,M,45,0.011112
2013,1161,M,50,0.016582
2013,1161,M,55,0.023142
2013,1161,M,60,0.031959
2013,1161,M,65,0.041854
2013,1161,M,70,0.071454
2013,1161,M,75,0.089044
2013,1161,M,80,0.130057
2013,1161,M,85,0.195299
2013,1161,F,0,0.007785
2013,1161,F,1,0.000724
2013,1161,F,5,0.00045
2013,1161,F,10,0.000357
2013,1161,F,15,0.000312
2013,1161,F,20,0.000558
2013,1161,F,25,0.001017
2013,1161,F,30,0.001698
2013,1161,F,35,0.001955
2013,1161,F,40,0.002718
2013,1161,F,45,0.003202
2013,1161,F,50,0.004683
2013,1161,F,55,0.006971
2013,1161,F,60,0.011226
2013,1161,F,65,0.016167
2013,1161,F,70,0.028224
2013,1161,F,75,0.045155
2013,1161,F,80,0.084209
2013,1161,F,85,0.170809
2013,1166,M,0,0.008811
2013,1166,M,1,0.000246
2013,1166,M,5,0.000403
2013,1166,M,10,0.000403
2013,1166,M,15,0.001559
2013,1166,M,20,0.002731
2013,1166,M,25,0.003944
2013,1166,M,30,0.006522
2013,1166,M,35,0.007992
2013,1166,M,40,0.010674
2013,1166,M,45,0.014354
2013,1166,M,50,0.019303
2013,1166,M,55,0.024429
2013,1166,M,60,0.038524
2013,1166,M,65,0.050288
2013,1166,M,70,0.06811
2013,1166,M,75,0.092833
2013,1166,M,80,0.147067
2013,1166,M,85,0.197546
2013,1166,F,0,0.009251
2013,1166,F,1,0.000465
2013,1166,F,5,0.000281
2013,1166,F,10,0.000053
2013,1166,F,15,0.000607
2013,1166,F,20,0.000539
2013,1166,F,25,0.001209
2013,1166,F,30,0.002425
2013,1166,F,35,0.002687
2013,1166,F,40,0.002998
2013,1166,F,45,0.004621
2013,1166,F,50,0.005885
2013,1166,F,55,0.008679
2013,1166,F,60,0.012263
2013,1166,F,65,0.018249
2013,1166,F,70,0.031252
2013,1166,F,75,0.051341
2013,1166,F,80,0.094826
2013,1166,F,85,0.18847
2013,1168,M,0,0.007241
2013,1168,M,1,0.00039
2013,1168,M,5,0.000248
2013,1168,M,10,0.000172
2013,1168,M,15,0.00096
2013,1168,M,20,0.002522
2013,1168,M,25,0.00323
2013,1168,M,30,0.004665
2013,1168,M,35,0.007237
2013,1168,M,40,0.007811
2013,1168,M,45,0.011847
2013,1168,M,50,0.017364
2013,1168,M,55,0.02414
2013,1168,M,60,0.03432
2013,1168,M,65,0.046212
2013,1168,M,70,0.068893
2013,1168,M,75,0.091737
2013,1168,M,80,0.127528
2013,1168,M,85,0.190156
2013,1168,F,0,0.00377
2013,1168,F,1,0.000261
2013,1168,F,5,0.000131
2013,1168,F,10,0.000229
2013,1168,F,15,0.000323
2013,1168,F,20,0.000551
2013,1168,F,25,0.000897
2013,1168,F,30,0.00152
2013,1168,F,35,0.001859
2013,1168,F,40,0.002324
2013,1168,F,45,0.003397
2013,1168,F,50,0.005178
2013,1168,F,55,0.007397
2013,1168,F,60,0.011626
2013,1168,F,65,0.017232
2013,1168,F,70,0.029001
2013,1168,F,75,0.046443
2013,1168,F,80,0.084977
2013,1168,F,85,0.169538
2013,1128,M,0,0.010124
2013,1128,M,1,0.000448
2013,1128,M,5,0.000372
2013,1128,M,10,0.000412
2013,1128,M,15,0.001161
2013,1128,M,20,0.002807
2013,1128,M,25,0.004445
2013,1128,M,30,0.007714
2013,1128,M,35,0.009202
2013,1128,M,40,0.009996
2013,1128,M,45,0.014545
2013,1128,M,50,0.019229
2013,1128,M,55,0.02695
2013,1128,M,60,0.039631
2013,1128,M,65,0.048369
2013,1128,M,70,0.073698
2013,1128,M,75,0.096924
2013,1128,M,80,0.145018
2013,1128,M,85,0.21216
2013,1128,F,0,0.009706
2013,1128,F,1,0.000321
2013,1128,F,5,0.000326
2013,1128,F,10,0.000256
2013,1128,F,15,0.000492
2013,1128,F,20,0.000859
2013,1128,F,25,0.001442
2013,1128,F,30,0.002467
2013,1128,F,35,0.003289
2013,1128,F,40,0.00398
2013,1128,F,45,0.004724
2013,1128,F,50,0.006326
2013,1128,F,55,0.00942
2013,1128,F,60,0.013753
2013,1128,F,65,0.019803
2013,1128,F,70,0.033097
2013,1128,F,75,0.052126
2013,1128,F,80,0.100741
2013,1128,F,85,0.188479
2013,1170,M,0,0.00753
2013,1170,M,1,0.000608
2013,1170,M,5,0.000183
2013,1170,M,10,0.000196
2013,1170,M,15,0.001054
2013,1170,M,20,0.002619
2013,1170,M,25,0.005011
2013,1170,M,30,0.006952
2013,1170,M,35,0.008778
2013,1170,M,40,0.009337
